point_id,X,Y,Z
0,-55.61933029241165,11.849610907009646,197.97982674023166
1,-20.93634225824485,24.825050649960527,180.59381454308638
2,-33.51580339007944,17.698205608323853,168.95385542082343
3,-45.619965536631184,12.167726537949383,176.17670998165295
4,-43.97265139157006,14.315157608114529,172.02915164335312
5,-22.919833401214998,23.837312044771767,177.4788416999714
6,-43.61793828831234,12.713019736159671,179.06642372012877
7,-34.28846356634389,17.264253454675476,169.20710721609632
8,-44.37709850199574,17.34229255100188,189.52806404195488
9,-34.74942924983353,17.468550083298577,167.92713659489374
10,-46.311827224056884,13.395723681729667,171.88176787214783
11,-43.97265139157006,14.315157608114529,172.02915164335312
12,-20.941680768094017,24.83138259591078,180.63986678804955
13,-26.646907300615133,19.199610510659355,179.41469811360795
14,-33.51580339007944,17.698205608323853,168.95385542082343
15,-22.44880625844797,23.659944224400352,177.17157332518985
16,-30.23593831377836,17.806378296712843,171.86590413604722
17,-21.098487627125667,9.791167967884169,213.6239035606
18,-31.66579236256736,15.251021919772368,183.88438419500446
19,-18.652725893795235,17.221199459561447,197.226447064665
20,-34.10445302714756,8.008798919751431,199.38417515102188
21,-15.69185285960597,17.456127108257697,201.01900336886334
22,-30.23593831377836,17.806378296712843,171.86590413604722
23,-10.658524055797917,22.64169495565907,194.5607941281899
24,-22.871531960468623,11.180964685260333,211.74077861844012
25,-26.646907300615133,19.199610510659355,179.41469811360795
26,-22.32092307918674,13.058173589447554,205.46360901622654
27,-20.93634225824485,24.825050649960527,180.59381454308638
28,-23.35375664325109,12.825040511140307,199.38130228806568
29,-27.424743718387557,13.626307563975205,194.74111627401967
30,-19.949075413232677,11.30564098966073,209.35527698153092
31,-29.15427655611688,21.925625850568366,163.19964114287512
32,-21.07265384491159,10.60193304531601,213.02719496928685
33,-30.078426990106188,17.269778282371806,172.77958027377636
34,-25.623868931310696,13.234072962224149,198.20997265359716
35,-12.359045295060175,20.717720634297073,197.29957146339612
36,-30.022690605125558,13.411152823067145,192.41381278489152
37,-32.334819097554096,17.7185869168015,169.93804258117885
38,-17.06469524163694,10.59375489494248,212.93319059588444
39,-30.141372000095235,19.052707416940006,170.85662842048208
40,-2.3295052461434045,21.383643005066094,202.54390613521315
41,-34.69886691833434,12.27047606046525,187.28558961448644
42,-22.919833401214998,23.837312044771767,177.4788416999714
43,-27.845638724141946,13.881146820977396,194.16330756407714
44,-12.74113357131681,21.235242020951194,196.27004628637138
45,-32.78872689702463,14.245867598240183,186.787492328904
46,-33.193863380899735,7.81545617008193,203.86179201838524
47,-9.985167866065625,17.31080316151929,204.41017625697822
48,-31.9228780123766,16.507345793384737,174.37845460947426
49,-24.207096061061662,21.60533271301052,180.9104416735756
50,-14.58064046136837,21.812225575170412,195.81193316859088
51,-25.92206783571461,21.994494906178975,175.18100654051187
52,-31.463463973228478,18.282203020296215,170.4073770006317
53,-33.86538744212533,12.867933323889869,189.0037477333576
54,-21.407175345222008,16.65483587578838,195.0833745594579
55,-9.17487581506382,21.941463858549053,196.2336871261815
56,-8.25678313723667,17.477345672498004,206.02754043562607
57,-33.299073877538845,15.645099688098504,179.67330183324697
58,-32.51377055407252,13.335716274389734,189.1782453079619
59,-25.35690443214096,18.992726802291624,181.915634650347
60,-33.6865885378713,12.926739230823333,189.45609305729715
61,-34.18963752077356,12.78909379545707,188.25047619971264
62,-26.646907300615133,19.199610510659355,179.41469811360795
63,-18.652725893795235,17.221199459561447,197.226447064665
64,-31.66579236256736,15.251021919772368,183.88438419500446
65,-29.5518070594228,13.578979525245474,193.16080108969933
66,-27.45741859420022,13.62790667000785,194.76296400517376
67,-30.311314976624494,17.850702096878884,172.29427639664115
68,-15.824080809186404,17.908214778689885,199.60471575004084
69,-10.658524055797917,22.64169495565907,194.5607941281899
70,-30.08650115374315,17.549505187775416,175.5937279378096
71,-31.87144053630773,12.100879749723234,188.29310136173203
72,-20.941680768094017,24.83138259591078,180.63986678804955
73,-2.3295052461434045,21.383643005066094,202.54390613521315
74,-23.35375664325109,12.825040511140307,199.38130228806568
75,-31.751797979335464,12.445392027337562,181.2139562810243
76,-12.359045295060175,20.717720634297073,197.29957146339612
77,-31.9228780123766,16.507345793384737,174.37845460947426
78,-30.022690605125558,13.411152823067145,192.41381278489152
79,19.574694946099363,23.418950531003446,204.5755033616232
80,20.949159861485317,27.283061517577444,198.94353062206403
81,35.13347847192658,19.742925120903625,210.671404458854
82,29.74473975056007,19.134615173131383,212.97571398189007
83,14.408501301615406,24.243611960458473,202.9808313378709
84,23.272833303545298,27.52190155838015,198.650928079384
85,8.071053794759441,25.97218295262131,199.7497780059454
86,22.729273452242214,22.264658786498437,206.18720769631932
87,24.011481482713002,10.86606959910456,232.4284437037355
88,29.785189645500807,17.345755176590625,215.64700572540576
89,30.450220724444097,19.023073348139373,213.15557987629478
90,5.049518982660902,18.12780446602588,211.44834443057655
91,20.0898072126825,27.492242015972298,198.50278523049712
92,0.880759015932701,23.209369218136004,201.06698782903592
93,21.11618022196457,27.788395452141565,198.22645291921165
94,29.316910237814074,18.89153940282397,213.1663456588888
95,29.0001074149444,16.60290107660761,216.65144994030183
96,6.352444305055528,25.5979858232184,199.9218093540103
97,29.392078359385028,14.92142640821369,225.4993595222738
98,33.981646743209375,16.15937397339226,225.00347374304135
99,21.570991876310586,25.980177085286403,200.55136413106214
100,29.19995686591004,18.12745589056886,214.46455286619639
101,-2.3467144327930787,2.052862296211114,242.5089911602635
102,4.395302963859826,17.428586644915757,212.29370124739393
103,-1.9367448183147344,21.044426562918474,203.12347867372588
104,30.829348649619366,25.79222925617013,201.47039317916955
105,24.89256094668925,27.78616000357157,198.5572267854006
106,24.742740663488,28.636408093540844,197.33355406986013
107,27.91548904131909,15.870468087045372,217.4440152953467
108,8.441237831808394,24.38104457196382,202.1463181468005
109,-1.5625233028337002,14.373251122745343,215.14039032630444
110,7.159485252423128,22.19725734291733,204.9274443705875
111,7.229992706174623,25.810267509588382,199.9136409308443
112,18.493982606033125,7.708219789195192,237.10160546781236
113,24.81373207696242,10.294448472147751,233.0205417074121
114,24.528435468120662,14.133184374539665,220.25285626719997
115,-2.3295052461434045,21.383643005066094,202.54390613521315
116,2.2045439994148235,17.458897517443848,211.4974838866786
117,25.05705550717179,27.083748735059398,199.1656373542541
118,29.82761441190556,18.13393881488473,214.52365552544893
119,4.803024864547762,18.48797080336607,210.44294586672103
120,-3.778689733575206,10.863616977071022,221.1856486856896
121,2.906891927518903,24.38772091279045,200.21704745625337
122,23.840561018395675,20.94274991971401,208.27137273886254
123,3.78311107869711,24.645572169921856,200.0884365536407
124,19.241658733407878,8.197453138878242,235.70625633004224
125,20.38214986705224,22.227431706948423,206.1810408071821
126,29.341802573252203,16.835520730592652,216.25402922211057
127,-0.6955257683995517,18.13856212683448,208.63608417938858
128,30.710200129189538,12.198707193628463,224.40035836610963
129,5.336698489884951,19.490715568228953,208.8880911421241
130,2.3940164473332817,20.689697892012315,205.71561718255123
131,5.754466279675419,19.388443315100183,209.14713138657604
132,7.600423369374805,17.835684718657152,212.1429579602863
133,30.911111398546716,16.93905574424145,217.11583142165603
134,37.69847144970381,20.396265247101066,214.10485839002
135,8.734721396779884,19.348343872326478,210.06659088910223
136,21.051103593441752,24.220267963271912,202.9272819859142
137,-0.6931639479189328,13.302092380013733,217.8498566777887
138,6.3180351726782416,24.762448814599598,200.77660633167864
139,1.40779440794888,14.358977200591202,216.88975549334856
140,32.877528093792264,15.880095706555663,224.94691580811593
141,22.80327292380198,15.565727822062119,216.53388667018783
142,34.002447631296754,17.004910095435008,223.1035038955545
143,12.374173944018763,17.888349104407073,213.10656724515331
144,23.060485822119443,27.018511083383896,199.17857927871046
145,25.63655253973905,21.780516519724646,207.17512978231713
146,33.81064971649775,14.139253102277841,224.35035966862225
147,27.91548904131909,15.870468087045372,217.4440152953467
148,20.949159861485317,27.283061517577444,198.94353062206403
149,29.785189645500807,17.345755176590625,215.64700572540576
150,29.74473975056007,19.134615173131383,212.97571398189007
151,29.316910237814074,18.89153940282397,213.1663456588888
152,15.06845067700568,47.35744726744988,188.37112159223472
153,22.728963978727606,22.23316233884131,206.1849083304298
154,21.11618022196457,27.788395452141565,198.22645291921165
155,30.450220724444097,19.023073348139373,213.15557987629478
156,6.352444305055528,25.5979858232184,199.9218093540103
157,23.272833303545298,27.52190155838015,198.650928079384
158,16.793306478946597,38.762983841939636,200.51296546619585
159,29.205661892083572,18.131019129012984,214.5064092741509
160,14.408501301615406,24.243611960458473,202.9808313378709
161,21.570991876310586,25.980177085286403,200.55136413106214
162,7.229992706174623,25.810267509588382,199.9136409308443
163,20.085626885039076,27.486492134170042,198.4615854177276
164,38.099261905422395,37.5032417943453,188.33236100012047
165,6.319462133955284,24.76804898500712,200.82074740964293
166,18.57260804707092,37.44257702653818,193.03023532918496
167,-2.3295052461434045,21.383643005066094,202.54390613521315
168,2.9368286730474615,24.384836829535114,200.19352052296182
169,2.2045028410023972,17.458480336132588,211.49124325526768
170,4.803024864547762,18.48797080336607,210.44294586672103
171,23.840561018395675,20.94274991971401,208.27137273886254
172,25.05705550717179,27.083748735059398,199.1656373542541
173,-1.562180422752795,14.37004711621157,215.09266284807342
174,65.02657444164294,-1.2682367695966144,238.025151950759
175,44.34583198929253,18.949923958526796,229.98078770550916
176,52.00266738945139,12.120336533750459,233.32415177174258
177,66.17624996888289,9.308290381144612,235.92592599592703
