label,x,y
T1,1381.4121,572.8170
T2,5870.4219,557.1046
T4,5392.1172,876.8528
F2,1005.9308,3863.7053
F4,3750.0918,3259.7197
F10,2300.6384,3502.0266
F11,1505.2699,3973.6316
