label,x,y
T2,1822.6459,1350.4989
T3,3199.5862,1126.5286
T4,1367.5040,1613.9149
F2,4005.7454,3541.1226
F4,5833.0566,2415.6267
F10,3473.9302,3196.2246
F11,5030.6987,3435.8718
