label,x,y
T1,1380.8083,565.4056
T2,5870.7432,550.4084
T4,5391.2007,868.9977
F2,1005.8831,3856.6643
F4,3757.3354,3243.3193
F10,2300.1077,3494.4841
F11,1504.2443,3967.1401
