label,x,y
T2,1823.2445,1350.2537
T3,3200.0586,1127.4298
T4,1368.1055,1613.4976
F2,4005.6753,3541.7222
F4,5836.7466,2405.6914
F10,3472.7661,3195.0215
F11,5030.7725,3436.6545
