label,x,y
T1,1379.6115,566.9456
T2,5868.3496,551.5362
T4,5389.2998,870.3541
F2,1004.7143,3857.3933
F4,3751.5474,3249.7756
F10,2297.9092,3495.2690
F11,1502.7806,3967.9338
