label,x,y
T1,1378.5378,565.4559
T2,5868.0371,550.5998
T4,5388.4653,869.3574
F2,1003.1071,3856.3982
F4,3754.0930,3243.8254
F10,2297.2629,3494.1333
F11,1501.5918,3967.3296
