label,x,y
T1,1377.8546,565.5947
T2,5866.7974,550.2709
T4,5387.5825,868.7892
F2,1003.1821,3856.2085
F4,3756.4392,3239.6570
F10,2296.7576,3493.9163
F11,1501.4412,3966.5342
