label,x,y
T2,1823.5647,1349.8148
T3,3200.8433,1126.1909
T4,1368.4916,1612.1367
F2,4005.6426,3541.2571
F4,5836.5190,2407.0393
F10,3473.3218,3194.9028
F11,5031.4023,3436.3696
