label,x,y
T1,1381.0197,570.0753
T2,5870.1567,554.4747
T4,5390.7051,874.0918
F2,1005.7170,3860.8381
F4,3758.5149,3245.4668
F10,2300.0859,3498.2485
F11,1504.4907,3970.6392
