label,x,y
T1,1381.1030,569.3564
T2,5870.5884,554.6227
T4,5390.7905,873.4837
F2,1005.3203,3860.6128
F4,3757.9409,3246.6763
F10,2300.5542,3498.4233
F11,1504.7253,3970.8738
