label,x,y
T2,1824.3716,1351.7479
T3,3201.3376,1128.3688
T4,1369.1932,1612.9691
F2,4006.6104,3543.7073
F4,5837.4512,2405.3032
F10,3474.0513,3193.8635
F11,5031.5264,3438.6064
