label,x,y
T1,1382.4447,570.4726
T2,5871.6587,554.5395
T4,5392.7593,874.3785
F2,1007.0161,3861.4197
F4,3755.7991,3251.7837
F10,2301.2415,3498.7261
F11,1505.1915,3972.0662
