# x,y
5.687757812500000000e+03,1.108592910766601562e+02
5.672988281250000000e+03,1.509037933349609375e+02
1.512802246093750000e+03,2.231569091796875000e+03
5.694572753906250000e+03,1.099916992187500000e+02
5.687026855468750000e+03,1.336365203857421875e+02
5.663177734375000000e+03,1.986240081787109375e+02
1.522499511718750000e+03,2.231516845703125000e+03
5.695837402343750000e+03,1.347568054199218750e+02
5.711568359375000000e+03,1.199375381469726562e+02
5.704318359375000000e+03,1.346483459472656250e+02
5.697354492187500000e+03,1.589583129882812500e+02
5.688806640625000000e+03,1.830720672607421875e+02
5.719075195312500000e+03,1.185266647338867188e+02
5.712491210937500000e+03,1.342147216796875000e+02
5.711129882812500000e+03,1.424654846191406250e+02
5.703237304687500000e+03,1.584259796142578125e+02
5.727029296875000000e+03,1.195591506958007812e+02
5.720895019531250000e+03,1.339722595214843750e+02
5.710414550781250000e+03,1.576399230957031250e+02
5.727081542968750000e+03,1.439230804443359375e+02
5.744129394531250000e+03,1.197060775756835938e+02
5.735948242187500000e+03,1.433497619628906250e+02
5.727415039062500000e+03,1.585524597167968750e+02
5.719686523437500000e+03,1.823026428222656250e+02
1.025133789062500000e+03,2.066836914062500000e+03
1.024026977539062500e+03,2.074297363281250000e+03
5.742862304687500000e+03,1.439899139404296875e+02
5.734427246093750000e+03,1.817732391357421875e+02
1.031601928710937500e+03,2.065832031250000000e+03
5.748578613281250000e+03,1.448346862792968750e+02
5.743160156250000000e+03,1.820265350341796875e+02
5.745391113281250000e+03,1.913420562744140625e+02
5.735928710937500000e+03,2.064765319824218750e+02
5.767288085937500000e+03,1.419383850097656250e+02
5.752971679687500000e+03,1.903383331298828125e+02
5.743994628906250000e+03,2.063297576904296875e+02
5.768176269531250000e+03,1.674420623779296875e+02
5.760216308593750000e+03,1.899671478271484375e+02
5.751389160156250000e+03,2.059527740478515625e+02
5.791926757812500000e+03,1.240205307006835938e+02
5.773888671875000000e+03,1.664788360595703125e+02
1.047142578125000000e+03,2.073245849609375000e+03
5.796981933593750000e+03,1.239262542724609375e+02
5.791335449218750000e+03,1.516235046386718750e+02
5.782885253906250000e+03,1.664420776367187500e+02
5.774933593750000000e+03,1.897642822265625000e+02
5.768340332031250000e+03,2.156587982177734375e+02
5.805535156250000000e+03,1.261027145385742188e+02
5.798311035156250000e+03,1.649724121093750000e+02
5.781363281250000000e+03,2.150137176513671875e+02
1.064150024414062500e+03,2.065898925781250000e+03
1.056982055664062500e+03,2.074798339843750000e+03
1.054877929687500000e+03,2.081191894531250000e+03
2.440048980712890625e+02,2.578597900390625000e+03
5.808491699218750000e+03,1.647295684814453125e+02
5.798968750000000000e+03,1.767588653564453125e+02
5.790308593750000000e+03,2.137284088134765625e+02
1.063613159179687500e+03,2.074432373046875000e+03
5.815528808593750000e+03,1.736622314453125000e+02
5.807938964843750000e+03,1.900544738769531250e+02
5.799812988281250000e+03,2.123238677978515625e+02
1.071293823242187500e+03,2.072958007812500000e+03
4.781093444824218750e+02,2.412028076171875000e+03
5.839166992187500000e+03,1.358045043945312500e+02
1.077737060546875000e+03,2.071124511718750000e+03
4.845441589355468750e+02,2.411714111328125000e+03
5.839522460937500000e+03,1.580059356689453125e+02
5.829963378906250000e+03,1.748317718505859375e+02
1.085931274414062500e+03,2.070889892578125000e+03
5.855096191406250000e+03,1.343723449707031250e+02
5.845434570312500000e+03,1.585905456542968750e+02
5.846911621093750000e+03,1.816126861572265625e+02
5.839311035156250000e+03,1.977077178955078125e+02
5.180739746093750000e+03,1.549241577148437500e+03
5.862291992187500000e+03,1.578759155273437500e+02
5.855204101562500000e+03,1.820596923828125000e+02
5.855917968750000000e+03,2.071751861572265625e+02
5.854300781250000000e+03,2.303395996093750000e+02
5.868322265625000000e+03,1.829710388183593750e+02
5.870518554687500000e+03,1.901530609130859375e+02
5.862321777343750000e+03,2.042628326416015625e+02
5.862611816406250000e+03,2.403695983886718750e+02
5.187925781250000000e+03,1.551684814453125000e+03
5.885982421875000000e+03,1.665039367675781250e+02
5.879944335937500000e+03,1.897538909912109375e+02
5.879329589843750000e+03,2.039089355468750000e+02
5.870531738281250000e+03,2.393607482910156250e+02
5.871193847656250000e+03,2.631690063476562500e+02
5.893884765625000000e+03,1.666113128662109375e+02
5.895591308593750000e+03,1.912065582275390625e+02
5.895710937500000000e+03,1.983947601318359375e+02
5.885524902343750000e+03,2.128754730224609375e+02
5.901485839843750000e+03,1.673919525146484375e+02
5.902160156250000000e+03,1.756785430908203125e+02
5.894540527343750000e+03,2.042351379394531250e+02
5.893139648437500000e+03,2.132462158203125000e+02
5.895691406250000000e+03,2.246004180908203125e+02
5.894014648437500000e+03,2.381164093017578125e+02
5.910889160156250000e+03,1.906202392578125000e+02
5.910906250000000000e+03,2.139736022949218750e+02
5.902768554687500000e+03,2.244111175537109375e+02
5.901889648437500000e+03,2.371790924072265625e+02
5.927393066406250000e+03,1.736069183349609375e+02
5.918387207031250000e+03,1.889840698242187500e+02
5.917932617187500000e+03,2.139635925292968750e+02
5.910427246093750000e+03,2.373043975830078125e+02
5.933733398437500000e+03,1.758189849853515625e+02
5.926330078125000000e+03,1.891707763671875000e+02
5.925846679687500000e+03,2.130392303466796875e+02
5.927165527343750000e+03,2.235326385498046875e+02
5.933909179687500000e+03,2.112677917480468750e+02
5.933442382812500000e+03,2.238790740966796875e+02
5.933655273437500000e+03,2.461995086669921875e+02
5.910451171875000000e+03,2.786230468750000000e+02
5.957111816406250000e+03,1.491559753417968750e+02
5.950171386718750000e+03,1.985614166259765625e+02
5.942233886718750000e+03,2.122713775634765625e+02
5.943590820312500000e+03,2.466910247802734375e+02
5.917665527343750000e+03,2.780136413574218750e+02
5.957866210937500000e+03,1.970607604980468750e+02
5.950780761718750000e+03,2.373936920166015625e+02
5.957666503906250000e+03,2.372279205322265625e+02
5.965682617187500000e+03,2.135732574462890625e+02
5.965828125000000000e+03,2.220372009277343750e+02
5.965799804687500000e+03,2.367596435546875000e+02
2.070480224609375000e+03,1.867143554687500000e+03
5.470899047851562500e+02,2.460933349609375000e+03
5.941808105468750000e+03,3.178359069824218750e+02
5.951008789062500000e+03,3.175401000976562500e+02
9.900949707031250000e+02,2.280289550781250000e+03
1.030248291015625000e+03,2.257624511718750000e+03
1.008665344238281250e+03,2.282107910156250000e+03
1.016013793945312500e+03,2.280245117187500000e+03
5.942577148437500000e+03,3.818091125488281250e+02
1.174942382812500000e+03,2.144517089843750000e+03
1.022673400878906250e+03,2.280813720703125000e+03
1.057281250000000000e+03,2.274205078125000000e+03
1.079208984375000000e+03,2.264181396484375000e+03
1.100991699218750000e+03,2.249420654296875000e+03
1.089520141601562500e+03,2.273456054687500000e+03
1.016187072753906250e+03,2.329121093750000000e+03
3.892363281250000000e+02,3.181619628906250000e+03
1.093466552734375000e+03,2.271607421875000000e+03
1.110409057617187500e+03,2.251625488281250000e+03
1.118824340820312500e+03,2.250260986328125000e+03
1.120764038085937500e+03,2.257123535156250000e+03
1.126769775390625000e+03,2.251384765625000000e+03
1.127106079101562500e+03,2.256552246093750000e+03
1.111411376953125000e+03,2.270996582031250000e+03
1.133177124023437500e+03,2.250329101562500000e+03
1.159644531250000000e+03,2.224994384765625000e+03
1.143581420898437500e+03,2.249609130859375000e+03
1.149905883789062500e+03,2.240704101562500000e+03
1.158803833007812500e+03,2.234553710937500000e+03
1.157649291992187500e+03,2.240329589843750000e+03
1.152183593750000000e+03,2.250026855468750000e+03
1.167252929687500000e+03,2.234820556640625000e+03
1.165579589843750000e+03,2.240875000000000000e+03
1.158726440429687500e+03,2.248729003906250000e+03
5.053807128906250000e+03,7.535707397460937500e+02
1.180662475585937500e+03,2.225748046875000000e+03
1.174047363281250000e+03,2.233711425781250000e+03
1.173720458984375000e+03,2.241137451171875000e+03
1.166335937500000000e+03,2.247718505859375000e+03
1.204695556640625000e+03,2.200938232421875000e+03
1.187679199218750000e+03,2.227357910156250000e+03
1.183391601562500000e+03,2.231515136718750000e+03
1.182718505859375000e+03,2.241030029296875000e+03
1.118957397460937500e+03,2.296075927734375000e+03
1.214743774414062500e+03,2.200495117187500000e+03
1.215681030273437500e+03,2.206691894531250000e+03
1.207574462890625000e+03,2.215825683593750000e+03
1.204914428710937500e+03,2.223567871093750000e+03
1.127096557617187500e+03,2.295229492187500000e+03
1.221534912109375000e+03,2.201911376953125000e+03
1.224158081054687500e+03,2.206200683593750000e+03
1.198163574218750000e+03,2.232334472656250000e+03
1.134823608398437500e+03,2.290167480468750000e+03
1.134599975585937500e+03,2.295711914062500000e+03
1.246381103515625000e+03,2.185814941406250000e+03
1.230594360351562500e+03,2.199386718750000000e+03
1.230269653320312500e+03,2.206944335937500000e+03
1.207168823242187500e+03,2.232849609375000000e+03
1.252704589843750000e+03,2.184429199218750000e+03
1.216685913085937500e+03,2.232249267578125000e+03
1.269150268554687500e+03,2.184270019531250000e+03
1.269581054687500000e+03,2.190330078125000000e+03
5.068462890625000000e+03,3.033520507812500000e+02
1.238789184570312500e+03,2.223809570312500000e+03
1.277406127929687500e+03,2.191140136718750000e+03
1.094736694335937500e+03,2.368136474609375000e+03
8.985517578125000000e+02,2.446017333984375000e+03
1.299790283203125000e+03,2.184451660156250000e+03
1.293866210937500000e+03,2.192381347656250000e+03
1.136867309570312500e+03,2.333417480468750000e+03
1.302838989257812500e+03,2.192198242187500000e+03
8.494058837890625000e+02,2.485167480468750000e+03
8.399254150390625000e+02,2.499867919921875000e+03
1.309096313476562500e+03,2.191317382812500000e+03
1.284325073242187500e+03,2.232496337890625000e+03
8.569363403320312500e+02,2.485351562500000000e+03
8.490023193359375000e+02,2.500554443359375000e+03
8.732915039062500000e+02,2.491293701171875000e+03
1.293901733398437500e+03,2.249795410156250000e+03
1.349002685546875000e+03,2.194325439453125000e+03
1.302717041015625000e+03,2.249525878906250000e+03
1.293756347656250000e+03,2.257704589843750000e+03
4.228069824218750000e+03,2.602067565917968750e+02
1.309586669921875000e+03,2.239755859375000000e+03
1.310898437500000000e+03,2.248497314453125000e+03
1.301227172851562500e+03,2.256985351562500000e+03
1.294240722656250000e+03,2.262398193359375000e+03
1.315868896484375000e+03,2.248105468750000000e+03
1.316643310546875000e+03,2.254407714843750000e+03
1.309429931640625000e+03,2.263163574218750000e+03
1.364568237304687500e+03,2.208914306640625000e+03
1.317160644531250000e+03,2.263991699218750000e+03
1.294162963867187500e+03,2.279584472656250000e+03
9.200411987304687500e+02,2.484071289062500000e+03
1.325993652343750000e+03,2.256544189453125000e+03
1.302659179687500000e+03,2.280511474609375000e+03
9.266713256835937500e+02,2.483169677734375000e+03
1.332879760742187500e+03,2.257527832031250000e+03
1.310203491210937500e+03,2.278573486328125000e+03
9.358889160156250000e+02,2.483667968750000000e+03
1.340383544921875000e+03,2.256396240234375000e+03
1.330443115234375000e+03,2.262504150390625000e+03
1.324697509765625000e+03,2.270965332031250000e+03
1.316122680664062500e+03,2.281249267578125000e+03
1.308641235351562500e+03,2.286594970703125000e+03
1.341242675781250000e+03,2.248490722656250000e+03
1.340356689453125000e+03,2.263438720703125000e+03
1.324108032226562500e+03,2.280062255859375000e+03
1.331814086914062500e+03,2.280504882812500000e+03
9.430856323242187500e+02,2.498964843750000000e+03
1.403259033203125000e+03,2.207253173828125000e+03
1.339246948242187500e+03,2.278340087890625000e+03
1.349319946289062500e+03,2.279909912109375000e+03
1.227371093750000000e+03,2.363721191406250000e+03
1.228454223632812500e+03,2.374757812500000000e+03
1.364671630859375000e+03,2.273441894531250000e+03
1.356412475585937500e+03,2.281176513671875000e+03
1.366238891601562500e+03,2.281063476562500000e+03
1.358556396484375000e+03,2.287353027343750000e+03
1.354509765625000000e+03,2.294495849609375000e+03
1.365381103515625000e+03,2.288179931640625000e+03
1.387567626953125000e+03,2.272663818359375000e+03
1.373604248046875000e+03,2.279926757812500000e+03
1.373163452148437500e+03,2.287624023437500000e+03
1.363256958007812500e+03,2.294087890625000000e+03
1.380664184570312500e+03,2.280641113281250000e+03
1.371109130859375000e+03,2.294893554687500000e+03
1.379185424804687500e+03,2.295554199218750000e+03
1.381545532226562500e+03,2.303081298828125000e+03
1.428455688476562500e+03,2.255478515625000000e+03
7.131424560546875000e+02,2.626019042968750000e+03
1.501917236328125000e+03,2.200680175781250000e+03
1.508318603515625000e+03,2.200616455078125000e+03
1.498918823242187500e+03,2.215930908203125000e+03
1.411907104492187500e+03,2.298617675781250000e+03
1.507224487304687500e+03,2.210283691406250000e+03
1.436557128906250000e+03,2.263049804687500000e+03
1.418902465820312500e+03,2.298242187500000000e+03
1.437406494140625000e+03,2.272866455078125000e+03
2.480387207031250000e+03,2.240248291015625000e+03
4.410767089843750000e+03,7.753990173339843750e+01
5.331103515625000000e+03,8.463429565429687500e+02
1.442857177734375000e+03,2.303218017578125000e+03
1.449992187500000000e+03,2.295460449218750000e+03
1.459749267578125000e+03,2.297041015625000000e+03
1.459782104492187500e+03,2.302564941406250000e+03
5.387744140625000000e+03,7.807101440429687500e+02
1.466282226562500000e+03,2.297031494140625000e+03
5.927171386718750000e+03,1.494510498046875000e+03
1.478000854492187500e+03,2.301090576171875000e+03
1.459391723632812500e+03,2.320021728515625000e+03
1.485485107421875000e+03,2.301757324218750000e+03
1.467908447265625000e+03,2.320167724609375000e+03
1.458307861328125000e+03,2.327011474609375000e+03
1.466049194335937500e+03,2.325592529296875000e+03
1.475826538085937500e+03,2.327311767578125000e+03
1.491149780273437500e+03,2.312099121093750000e+03
1.507884033203125000e+03,2.312218994140625000e+03
1.507125732421875000e+03,2.319244873046875000e+03
2.244981689453125000e+03,2.047795532226562500e+03
1.522022216796875000e+03,2.318407226562500000e+03
1.515852539062500000e+03,2.320087890625000000e+03
1.530391479492187500e+03,2.325431640625000000e+03
1.538518676757812500e+03,2.324927246093750000e+03
5.164639648437500000e+03,9.244899291992187500e+02
5.528112304687500000e+03,7.308671875000000000e+02
5.529344726562500000e+03,7.399637451171875000e+02
5.553958007812500000e+03,7.050632324218750000e+02
5.537034667968750000e+03,7.217070312500000000e+02
5.537193847656250000e+03,7.401687622070312500e+02
3.106043701171875000e+02,3.396662597656250000e+03
5.244130859375000000e+02,2.841397949218750000e+03
2.458017425537109375e+02,3.055070068359375000e+03
2.958764648437500000e+03,2.060171875000000000e+03
2.622126464843750000e+02,3.047069580078125000e+03
2.228208496093750000e+03,2.128660644531250000e+03
2.221873046875000000e+03,2.135196289062500000e+03
2.234410156250000000e+03,2.129070068359375000e+03
2.242646972656250000e+03,2.129002197265625000e+03
9.542708740234375000e+02,2.680607421875000000e+03
4.826720275878906250e+02,2.899470458984375000e+03
4.437176513671875000e+02,2.953426025390625000e+03
1.008277893066406250e+03,2.673723876953125000e+03
5.174413452148437500e+02,2.912469482421875000e+03
2.964794677734375000e+03,5.398101806640625000e+02
8.722117309570312500e+02,2.770117431640625000e+03
1.144094482421875000e+03,2.624379394531250000e+03
8.821447753906250000e+02,2.768679687500000000e+03
5.076479492187500000e+02,2.943205078125000000e+03
1.118205810546875000e+03,2.667135498046875000e+03
8.798448486328125000e+02,2.796713378906250000e+03
1.126839965820312500e+03,2.667858398437500000e+03
1.125175170898437500e+03,2.674698730468750000e+03
4.201588134765625000e+02,3.030877929687500000e+03
1.158334716796875000e+03,2.652700195312500000e+03
1.142282958984375000e+03,2.666379638671875000e+03
1.136236206054687500e+03,2.675046142578125000e+03
8.962055053710937500e+02,2.779966064453125000e+03
1.166927368164062500e+03,2.653306152343750000e+03
1.148771850585937500e+03,2.665242919921875000e+03
1.140764038085937500e+03,2.674731445312500000e+03
1.175490478515625000e+03,2.652215576171875000e+03
1.174918090820312500e+03,2.656832763671875000e+03
1.183412597656250000e+03,2.652578613281250000e+03
1.182750610351562500e+03,2.659074707031250000e+03
1.156803833007812500e+03,2.685812744140625000e+03
1.190918579101562500e+03,2.653000732421875000e+03
1.188845947265625000e+03,2.658353271484375000e+03
1.166024291992187500e+03,2.683500976562500000e+03
9.595123291015625000e+02,2.748399658203125000e+03
1.196030639648437500e+03,2.657373291015625000e+03
1.175280273437500000e+03,2.684629150390625000e+03
1.213860351562500000e+03,2.650739501953125000e+03
9.766878051757812500e+02,2.738562255859375000e+03
1.221466552734375000e+03,2.651366455078125000e+03
9.834947509765625000e+02,2.737932373046875000e+03
4.020617675781250000e+03,3.177134399414062500e+02
2.527122070312500000e+03,2.057925292968750000e+03
1.229897583007812500e+03,2.651469726562500000e+03
6.265321655273437500e+02,2.850655029296875000e+03
2.536931884765625000e+03,2.055514892578125000e+03
1.238234130859375000e+03,2.651838867187500000e+03
1.246322021484375000e+03,2.651461181640625000e+03
1.263724487304687500e+03,2.650283691406250000e+03
5.223436279296875000e+02,3.016157470703125000e+03
5.473843383789062500e+02,3.008654296875000000e+03
1.941202148437500000e+03,2.358125000000000000e+03
9.756244506835937500e+02,2.785792236328125000e+03
9.116730346679687500e+02,2.833675537109375000e+03
5.248511352539062500e+02,3.039496582031250000e+03
9.929348754882812500e+02,2.770942871093750000e+03
9.929188842773437500e+02,2.777114013671875000e+03
8.811502685546875000e+02,2.874665039062500000e+03
9.113772583007812500e+02,2.848361328125000000e+03
9.068403930664062500e+02,2.864874755859375000e+03
1.310273071289062500e+03,2.649995605468750000e+03
4.737364746093750000e+03,1.154141845703125000e+03
5.013580566406250000e+03,1.550647827148437500e+03
1.325578735351562500e+03,2.649692626953125000e+03
1.070749877929687500e+03,2.731252685546875000e+03
9.443611450195312500e+02,2.833432861328125000e+03
9.364366455078125000e+02,2.842687255859375000e+03
9.281495971679687500e+02,2.865119628906250000e+03
9.186903686523437500e+02,2.873302734375000000e+03
9.054539184570312500e+02,2.889647460937500000e+03
1.333679443359375000e+03,2.649151123046875000e+03
9.534541625976562500e+02,2.834471923828125000e+03
9.536831665039062500e+02,2.841397216796875000e+03
9.374972534179687500e+02,2.859488525390625000e+03
9.361126098632812500e+02,2.866629638671875000e+03
9.126908569335937500e+02,2.890780029296875000e+03
8.973433227539062500e+02,2.915048828125000000e+03
5.788890380859375000e+02,3.024078857421875000e+03
1.349053955078125000e+03,2.619174316406250000e+03
1.009095397949218750e+03,2.799513183593750000e+03
9.613779907226562500e+02,2.834811767578125000e+03
9.593145141601562500e+02,2.841242187500000000e+03
9.459500122070312500e+02,2.857454345703125000e+03
9.450034790039062500e+02,2.865733398437500000e+03
9.207476806640625000e+02,2.890633056640625000e+03
4.797771484375000000e+03,1.114870361328125000e+03
1.356995971679687500e+03,2.619191406250000000e+03
9.919999389648437500e+02,2.819121826171875000e+03
9.669043579101562500e+02,2.835049804687500000e+03
9.670199584960937500e+02,2.840288574218750000e+03
9.515667724609375000e+02,2.857993408203125000e+03
9.521468505859375000e+02,2.865945556640625000e+03
9.380572509765625000e+02,2.882244628906250000e+03
9.337463989257812500e+02,2.890066894531250000e+03
9.258383789062500000e+02,2.897346679687500000e+03
9.136811523437500000e+02,2.915472656250000000e+03
9.050068359375000000e+02,2.929459960937500000e+03
3.332503173828125000e+03,1.827883666992187500e+03
1.094318481445312500e+03,2.744789550781250000e+03
9.769239501953125000e+02,2.834967285156250000e+03
9.743621215820312500e+02,2.840514404296875000e+03
9.612681274414062500e+02,2.858393554687500000e+03
9.595527343750000000e+02,2.865983642578125000e+03
9.435729980468750000e+02,2.889283447265625000e+03
9.254460449218750000e+02,2.913344726562500000e+03
9.126279907226562500e+02,2.935050781250000000e+03
6.268628540039062500e+02,3.016718505859375000e+03
1.009722656250000000e+03,2.819937500000000000e+03
9.999941406250000000e+02,2.827069824218750000e+03
9.900662841796875000e+02,2.834585205078125000e+03
9.676121215820312500e+02,2.864732666015625000e+03
9.595218505859375000e+02,2.873535644531250000e+03
9.537271728515625000e+02,2.881937011718750000e+03
9.521450805664062500e+02,2.889010986328125000e+03
9.439631347656250000e+02,2.896507812500000000e+03
9.443931884765625000e+02,2.902844238281250000e+03
9.338295288085937500e+02,2.914422851562500000e+03
9.222771606445312500e+02,2.929774414062500000e+03
1.087573242187500000e+03,2.770110595703125000e+03
1.008428344726562500e+03,2.827084960937500000e+03
1.000609680175781250e+03,2.832629150390625000e+03
9.894346923828125000e+02,2.842575683593750000e+03
9.765073852539062500e+02,2.858102050781250000e+03
9.759075927734375000e+02,2.864137451171875000e+03
9.671295776367187500e+02,2.872145751953125000e+03
9.601210327148437500e+02,2.889294921875000000e+03
9.586478881835937500e+02,2.896971191406250000e+03
9.533833618164062500e+02,2.906425292968750000e+03
9.422641601562500000e+02,2.914101562500000000e+03
9.289183349609375000e+02,2.935410888671875000e+03
1.094470458984375000e+03,2.770159912109375000e+03
9.830792846679687500e+02,2.865160400390625000e+03
9.757663574218750000e+02,2.872739990234375000e+03
9.690511474609375000e+02,2.887986572265625000e+03
9.336364135742187500e+02,2.936332519531250000e+03
9.364048461914062500e+02,2.943649902343750000e+03
6.973231201171875000e+02,2.999482421875000000e+03
1.151200317382812500e+03,2.723166503906250000e+03
1.150760009765625000e+03,2.730302734375000000e+03
1.016007141113281250e+03,2.833841796875000000e+03
9.765494995117187500e+02,2.889810546875000000e+03
9.600238037109375000e+02,2.913769775390625000e+03
9.437360839843750000e+02,2.943726074218750000e+03
7.048781738281250000e+02,3.006607910156250000e+03
2.039577636718750000e+03,2.351595214843750000e+03
2.038012817382812500e+03,2.360106933593750000e+03
1.158244750976562500e+03,2.730352783203125000e+03
9.985809936523437500e+02,2.866638427734375000e+03
9.843239746093750000e+02,2.890884277343750000e+03
9.772189331054687500e+02,2.896352050781250000e+03
9.761068115234375000e+02,2.902916992187500000e+03
9.667721557617187500e+02,2.913567871093750000e+03
9.502780151367187500e+02,2.936235351562500000e+03
1.005432617187500000e+03,2.860510498046875000e+03
1.008812622070312500e+03,2.865478027343750000e+03
9.917446289062500000e+02,2.889146240234375000e+03
9.840352783203125000e+02,2.897321777343750000e+03
9.749308471679687500e+02,2.912866943359375000e+03
9.584831542968750000e+02,2.936974609375000000e+03
1.016589050292968750e+03,2.865108642578125000e+03
9.979628906250000000e+02,2.883459960937500000e+03
9.906642456054687500e+02,2.896643554687500000e+03
9.667132568359375000e+02,2.938651611328125000e+03
9.995422973632812500e+02,2.897162597656250000e+03
9.767560424804687500e+02,2.937714355468750000e+03
9.752335205078125000e+02,2.943995605468750000e+03
1.022211730957031250e+03,2.874198242187500000e+03
1.016599670410156250e+03,2.880754150390625000e+03
9.832664184570312500e+02,2.944341796875000000e+03
9.768503417968750000e+02,2.962894775390625000e+03
9.760780639648437500e+02,2.967907226562500000e+03
9.765402221679687500e+02,2.995010986328125000e+03
2.409974609375000000e+03,2.367169433593750000e+03
2.410712402343750000e+03,2.373988525390625000e+03
1.031701293945312500e+03,2.873894531250000000e+03
1.025919921875000000e+03,2.881511718750000000e+03
9.898292236328125000e+02,2.928093261718750000e+03
9.938507080078125000e+02,2.937204101562500000e+03
9.918778076171875000e+02,2.946054687500000000e+03
9.841510009765625000e+02,2.966726562500000000e+03
9.843472290039062500e+02,2.977704589843750000e+03
9.842670288085937500e+02,2.984217773437500000e+03
9.834694824218750000e+02,2.993552246093750000e+03
9.837022705078125000e+02,3.000810058593750000e+03
9.767132568359375000e+02,3.008765380859375000e+03
9.751358032226562500e+02,3.015397460937500000e+03
3.070390380859375000e+03,2.295879150390625000e+03
1.078210937500000000e+03,2.836344726562500000e+03
1.062483764648437500e+03,2.849431884765625000e+03
1.033409912109375000e+03,2.880912597656250000e+03
9.985223999023437500e+02,2.930135009765625000e+03
9.905702514648437500e+02,2.952719726562500000e+03
9.920610961914062500e+02,2.962385742187500000e+03
9.930177612304687500e+02,2.977317871093750000e+03
9.914113769531250000e+02,2.984717041015625000e+03
9.918385620117187500e+02,2.994055908203125000e+03
9.906527709960937500e+02,2.999393066406250000e+03
9.813314819335937500e+02,3.017334228515625000e+03
9.834899902343750000e+02,3.032908203125000000e+03
1.087639892578125000e+03,2.833562500000000000e+03
1.080690795898437500e+03,2.842220703125000000e+03
1.008008361816406250e+03,2.929072753906250000e+03
1.001312683105468750e+03,2.961660644531250000e+03
1.000679260253906250e+03,2.967836669921875000e+03
1.000368774414062500e+03,2.992990478515625000e+03
9.999419555664062500e+02,3.000798828125000000e+03
9.906069946289062500e+02,3.016692871093750000e+03
9.928070678710937500e+02,3.031777587890625000e+03
9.910858154296875000e+02,3.039555419921875000e+03
1.102755493164062500e+03,2.827191406250000000e+03
1.096276367187500000e+03,2.833557128906250000e+03
1.087902587890625000e+03,2.841428710937500000e+03
1.015122863769531250e+03,2.913247558593750000e+03
